,District,Households surveyed,Women age 15-49 years interviewed,Men age 15-49 years interviewed,1. Population (female) age 6+ years who ever attended school (%),3. Sex ratio of the total population (females per 1000 males),4. Sex ratio at birth for children born in the last five years (females per 1000 males),7. Households with an improved drinking-water source1 (%),8. Households using improved sanitation facility2 (%),9. Households using clean fuel for cooking3 (%),12. Women who are literate (%),13. Men who are literate (%),14. Women with 10 or more years of schooling (%),15. Women age 20-24 years married before age 18 years (%),19. Any modern method (%),30. Mothers who had at least 4 antenatal care visits (%),32. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40. Institutional births (%),42. Home delivery conducted by skilled health personnel (out of total deliveries) (%),47. Children age 12-23 months fully immunized (BCG measles and 3 doses each of polio/DPT) (%),53. Children age 9-59 months who received a vitamin A dose in last 6 months (%),62. Children under age 3 years breastfed within one hour of birth8 (%),65. Breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),67. Total children age 6-23 months receiving an adequate diet9 10 (%),68. Children under 5 years who are stunted11 (%),72. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),76. Children age 6-59 months who are anaemic (<11.0 g/dl) (%),79. All women age 15-49 years who are anaemic (%),91. Cervix (%),92. Breast (%),93. Oral cavity (%),State,Region,Zone
1312,Saharanpur,426.08,565.63,75.65,medium,low,low,high,medium,high,medium,high,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,high,high,low,low,low,UP,Urban,Central Zone
1313,Saharanpur,897.91,1205.85,168.17,medium,medium,medium,high,medium,low,medium,medium,low,low,medium,medium,low,medium,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1314,Saharanpur,1323.99,1771.48,243.81,medium,low,low,high,medium,medium,medium,medium,medium,low,medium,medium,low,medium,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1315,Muzaffarnagar,442.67,603.1,84.58,medium,medium,low,high,medium,high,medium,medium,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,high,high,low,low,low,UP,Urban,Central Zone
1316,Muzaffarnagar,1013.19,1366.65,155.66,medium,medium,low,high,medium,low,medium,high,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1317,Muzaffarnagar,1455.86,1969.75,240.24,medium,medium,low,high,medium,medium,medium,high,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1318,Bijnor,322.84,467.65,66.85,medium,medium,low,high,high,high,high,high,medium,low,medium,low,low,medium,low,high,medium,low,low,low,medium,low,high,high,low,low,low,UP,Urban,Central Zone
1319,Bijnor,1054.32,1434.28,181.89,medium,medium,low,high,medium,low,medium,high,low,low,medium,low,low,high,low,high,medium,low,low,low,medium,medium,high,medium,low,low,low,UP,Rural,Central Zone
1320,Bijnor,1377.16,1901.93,248.74,medium,medium,low,high,medium,low,medium,high,medium,low,medium,low,low,high,low,high,medium,low,low,low,medium,medium,high,medium,low,low,low,UP,Total,Central Zone
1321,Moradabad,641.52,887.47,123.08,medium,medium,low,high,medium,high,medium,medium,medium,low,medium,medium,low,medium,low,medium,low,low,medium,low,medium,medium,high,medium,low,low,low,UP,Urban,Central Zone
1322,Moradabad,1152.06,1531.3,218.09,low,medium,medium,high,medium,low,low,medium,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1323,Moradabad,1793.58,2418.77,341.17,medium,medium,low,high,medium,medium,medium,medium,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1324,Rampur,223.7,313.74,55.8,medium,low,low,high,high,medium,medium,medium,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Urban,Central Zone
1325,Rampur,644.77,890.37,109.71,low,medium,low,high,medium,low,low,low,low,low,medium,medium,low,medium,low,high,medium,low,low,low,high,medium,high,medium,low,low,low,UP,Rural,Central Zone
1326,Rampur,868.46,1204.11,165.51,low,medium,low,high,medium,low,low,medium,low,low,medium,medium,low,medium,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1327,Jyotiba Phule Nagar,188.07,254.06,49.53,medium,medium,medium,high,high,medium,medium,medium,medium,low,medium,medium,low,medium,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,UP,Urban,Central Zone
1328,Jyotiba Phule Nagar,539.31,717.76,93.81,medium,medium,low,high,medium,low,medium,high,low,low,medium,low,low,medium,low,high,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1329,Jyotiba Phule Nagar,727.39,971.82,143.35,medium,medium,medium,high,medium,low,medium,high,low,low,medium,low,low,medium,low,high,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1330,Meerut,1372.7,1818.48,221.8,medium,low,low,high,high,high,medium,high,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,high,medium,low,low,low,UP,Urban,Central Zone
1331,Meerut,613.25,830.16,99.9,medium,medium,medium,high,medium,low,medium,high,medium,low,medium,medium,low,high,low,high,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1332,Meerut,1985.95,2648.64,321.7,medium,low,low,high,medium,medium,medium,high,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,high,high,low,low,low,UP,Total,Central Zone
1334,Baghpat,381.04,524.76,66.38,medium,low,low,high,medium,low,medium,high,medium,low,medium,medium,low,high,low,high,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1335,Baghpat,516.64,706.41,91.74,medium,low,low,high,medium,medium,medium,high,medium,low,medium,medium,low,high,low,high,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1336,Ghaziabad,1660.99,1958.13,359.77,high,low,medium,high,high,high,high,high,medium,low,medium,medium,low,high,low,medium,medium,low,low,low,medium,low,medium,medium,low,low,low,UP,Urban,Central Zone
1337,Ghaziabad,543.28,703.8,101.77,medium,low,low,high,medium,medium,medium,high,low,low,medium,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,high,low,low,low,UP,Rural,Central Zone
1338,Ghaziabad,2204.28,2661.93,461.55,medium,low,low,high,medium,high,high,high,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Total,Central Zone
1339,Gautum Buddha Nagar,618.68,657.09,88.83,high,low,low,low,medium,high,high,high,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,high,medium,low,low,low,UP,Urban,Central Zone
1340,Gautum Buddha Nagar,244.06,325.84,49.35,medium,low,low,high,medium,medium,medium,high,medium,medium,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Rural,Central Zone
1341,Gautum Buddha Nagar,862.74,982.93,138.17,medium,low,low,medium,medium,high,high,high,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,high,medium,low,low,low,UP,Total,Central Zone
1343,Bulandshahr,977.69,1320.86,178.96,medium,medium,medium,high,medium,low,medium,high,low,low,medium,low,low,medium,low,medium,medium,low,low,low,medium,medium,medium,high,low,low,low,UP,Rural,Central Zone
1344,Bulandshahr,1309.87,1804.66,247.24,medium,medium,low,high,medium,low,medium,medium,low,low,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,low,low,low,UP,Total,Central Zone
1345,Aligarh,477.13,666.01,100.4,medium,low,low,high,medium,high,medium,medium,medium,low,medium,medium,low,medium,medium,high,low,low,low,low,medium,low,high,medium,low,low,low,UP,Urban,Central Zone
1346,Aligarh,922.04,1167.53,182.18,medium,low,low,high,low,low,medium,medium,low,medium,medium,low,low,medium,low,medium,low,low,low,low,high,medium,high,high,low,low,low,UP,Rural,Central Zone
1347,Aligarh,1399.17,1833.54,282.58,medium,low,low,high,medium,medium,medium,medium,low,low,medium,low,low,medium,low,medium,low,low,low,low,high,medium,high,medium,low,low,low,UP,Total,Central Zone
1349,Mahamaya Nagar,431.65,536.19,66.61,medium,low,medium,high,low,low,medium,high,medium,medium,medium,low,low,high,low,medium,low,low,low,low,medium,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1350,Mahamaya Nagar,556.35,690.46,86.82,medium,low,medium,high,low,low,medium,high,medium,medium,medium,low,low,high,low,medium,low,low,low,low,medium,medium,medium,medium,low,low,low,UP,Total,Central Zone
1352,Mathura,632.7,826.99,120.58,medium,low,low,high,low,low,medium,high,low,medium,medium,low,low,medium,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Rural,Central Zone
1353,Mathura,1017.03,1355.1,216.56,medium,low,low,high,medium,low,medium,high,medium,medium,medium,low,low,high,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Total,Central Zone
1354,Agra,824.26,1095.37,164.08,medium,low,low,low,medium,high,medium,high,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Urban,Central Zone
1355,Agra,785.6,1062.51,155.95,medium,medium,medium,high,low,low,medium,high,low,medium,medium,low,low,high,low,medium,low,low,low,low,high,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1356,Agra,1609.86,2157.88,320.03,medium,low,medium,medium,medium,medium,medium,high,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Total,Central Zone
1357,Firozabad,322.01,473.44,77.92,medium,medium,low,high,medium,high,medium,medium,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,low,medium,medium,low,low,low,UP,Urban,Central Zone
1358,Firozabad,587.68,736.3,99.64,medium,medium,low,high,low,low,medium,medium,low,medium,medium,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,low,low,low,low,UP,Rural,Central Zone
1359,Firozabad,909.69,1209.74,177.56,medium,medium,low,high,low,medium,medium,medium,medium,low,medium,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,medium,low,low,low,UP,Total,Central Zone
1361,Mainpuri,568.84,711.02,101.66,medium,medium,low,high,low,low,medium,high,medium,low,low,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,low,low,low,low,UP,Rural,Central Zone
1362,Mainpuri,684.99,866.35,133.3,medium,medium,low,high,low,low,medium,high,medium,low,low,low,low,medium,low,medium,low,low,low,low,medium,medium,medium,low,low,low,low,UP,Total,Central Zone
1364,Budaun,1093.11,1289.01,174.84,low,low,medium,high,low,low,low,medium,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1365,Budaun,1368.98,1681.92,245.03,low,medium,medium,high,low,low,low,medium,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,medium,medium,low,low,low,UP,Total,Central Zone
1366,Bareilly,711.71,954.77,122.64,medium,medium,medium,high,high,high,medium,medium,medium,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,medium,low,low,low,UP,Urban,Central Zone
1367,Bareilly,1068.26,1384.9,175.16,low,medium,medium,high,medium,low,low,medium,low,low,medium,medium,low,medium,low,medium,low,low,low,low,high,medium,high,medium,low,low,low,UP,Rural,Central Zone
1368,Bareilly,1779.97,2339.67,297.8,medium,medium,medium,high,medium,medium,medium,medium,low,low,medium,medium,low,medium,low,medium,low,low,low,low,medium,medium,high,medium,low,low,low,UP,Total,Central Zone
1370,Pilibhit,646.15,789.95,113.97,medium,low,low,high,low,low,medium,medium,low,low,medium,medium,low,medium,low,high,low,low,low,low,high,medium,high,medium,low,low,low,UP,Rural,Central Zone
1371,Pilibhit,783.67,963.18,155.25,medium,low,medium,high,medium,low,medium,medium,low,low,medium,medium,low,medium,low,high,low,low,low,low,high,medium,high,medium,low,low,low,UP,Total,Central Zone
1373,Shahjahanpur,956.18,1076.81,158.71,medium,low,medium,high,low,low,low,medium,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,high,high,low,low,low,UP,Rural,Central Zone
1374,Shahjahanpur,1208.92,1388.89,199.6,medium,low,medium,high,low,low,medium,medium,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,high,high,low,low,low,UP,Total,Central Zone
1376,Kheri,1458.8,1702.57,234.41,medium,low,low,high,low,low,low,medium,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,high,medium,medium,low,low,low,UP,Rural,Central Zone
1377,Kheri,1638.6,1929.65,266.66,medium,low,low,high,low,low,low,medium,low,medium,low,low,low,medium,low,medium,medium,low,low,low,high,high,medium,medium,low,low,low,UP,Total,Central Zone
1379,Sitapur,1577.5,1709.33,234.39,medium,low,low,high,low,low,low,medium,low,medium,medium,low,low,medium,low,medium,medium,low,low,low,high,high,medium,medium,medium,low,low,UP,Rural,Central Zone
1380,Sitapur,1815.22,2019.66,274.49,medium,low,low,high,low,low,medium,medium,low,medium,medium,low,low,medium,low,medium,medium,low,low,low,high,high,medium,medium,low,low,low,UP,Total,Central Zone
1382,Hardoi,1410.5,1533.0,210.59,medium,low,low,high,low,low,medium,medium,low,low,low,low,low,medium,low,low,medium,low,low,low,high,medium,medium,low,low,low,low,UP,Rural,Central Zone
1383,Hardoi,1690.91,1917.73,238.77,medium,low,low,high,low,low,medium,medium,low,low,low,low,low,medium,low,medium,medium,low,low,low,high,medium,medium,medium,low,low,low,UP,Total,Central Zone
1385,Unnao,1076.47,1300.93,163.36,medium,medium,medium,high,low,low,medium,medium,low,low,low,low,low,medium,low,medium,medium,low,low,low,high,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1386,Unnao,1258.15,1548.54,224.48,medium,medium,low,high,low,low,medium,medium,low,low,low,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,UP,Total,Central Zone
1387,Lucknow,1262.17,1500.71,212.79,high,low,low,high,high,high,high,high,high,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,high,medium,low,low,low,UP,Urban,Central Zone
1388,Lucknow,615.83,693.23,98.28,medium,low,medium,high,low,medium,medium,medium,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1389,Lucknow,1878.0,2193.95,311.06,high,low,low,high,medium,high,high,high,medium,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,high,medium,low,low,low,UP,Total,Central Zone
1391,Rae Bareli,1289.06,1571.1,215.44,medium,medium,medium,high,low,low,medium,high,low,low,low,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1392,Rae Bareli,1402.59,1724.27,261.58,medium,medium,medium,high,low,low,medium,high,low,low,low,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,UP,Total,Central Zone
1394,Farrukhabad,518.22,671.96,84.26,medium,medium,medium,high,low,low,medium,high,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,low,low,low,low,low,UP,Rural,Central Zone
1395,Farrukhabad,675.93,859.12,119.18,medium,medium,medium,high,low,low,medium,high,low,medium,low,low,low,medium,low,medium,low,low,low,low,high,medium,medium,low,low,low,low,UP,Total,Central Zone
1397,Kannauj,500.68,614.64,79.21,medium,medium,medium,high,low,low,medium,medium,low,low,low,low,low,medium,low,medium,low,low,low,low,high,medium,medium,low,low,low,low,UP,Rural,Central Zone
1398,Kannauj,599.3,742.22,104.14,medium,medium,medium,high,low,low,medium,medium,low,low,low,low,low,medium,low,medium,low,low,low,low,high,medium,medium,low,low,low,low,UP,Total,Central Zone
1400,Etawah,435.52,531.51,77.45,medium,low,low,high,low,low,medium,high,medium,medium,low,low,low,high,low,medium,low,low,low,low,high,medium,medium,low,low,low,low,UP,Rural,Central Zone
1401,Etawah,574.13,737.03,103.38,medium,low,low,high,low,low,high,high,medium,low,low,low,low,high,low,medium,low,low,low,low,high,medium,medium,low,low,low,low,UP,Total,Central Zone
1403,Auraiya,452.97,489.97,66.44,medium,low,low,high,low,low,medium,high,medium,low,low,low,low,medium,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1404,Auraiya,551.57,614.2,87.91,medium,low,low,high,low,low,medium,high,medium,low,medium,low,low,high,low,low,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1406,Kanpur Dehat,664.82,706.12,121.85,medium,low,medium,high,low,low,medium,high,medium,low,low,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,high,medium,low,low,UP,Rural,Central Zone
1407,Kanpur Dehat,734.05,783.54,138.12,medium,low,medium,high,low,low,medium,high,medium,low,low,low,low,high,low,medium,medium,low,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1408,Kanpur Nagar,1687.0,1848.93,258.26,high,low,low,high,high,high,high,high,high,low,medium,medium,medium,high,low,low,low,low,low,low,medium,low,high,medium,low,low,low,UP,Urban,Central Zone
1409,Kanpur Nagar,690.19,732.59,110.48,medium,low,medium,high,low,low,medium,high,medium,low,medium,low,low,high,low,high,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1410,Kanpur Nagar,2377.19,2581.52,368.74,high,low,medium,high,medium,high,high,high,high,low,medium,medium,low,high,low,medium,low,low,low,low,medium,low,high,high,low,low,low,UP,Total,Central Zone
1412,Jalaun,463.69,498.27,70.43,medium,low,low,high,low,low,medium,high,medium,medium,medium,low,low,high,low,medium,low,low,low,low,medium,medium,high,high,low,low,low,UP,Rural,Central Zone
1413,Jalaun,659.97,715.27,99.57,medium,low,low,high,medium,low,medium,high,medium,low,medium,low,low,high,low,medium,low,medium,low,low,medium,medium,high,high,low,low,low,UP,Total,Central Zone
1414,Jhansi,346.61,418.23,67.66,medium,low,low,high,high,high,high,high,medium,low,medium,medium,low,high,low,medium,medium,low,low,low,low,low,high,medium,low,low,low,UP,Urban,Central Zone
1415,Jhansi,472.58,505.76,58.47,medium,medium,low,high,low,low,medium,medium,low,medium,high,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,medium,low,low,UP,Rural,Central Zone
1416,Jhansi,819.19,924.0,126.13,medium,low,low,high,medium,medium,medium,high,medium,low,high,medium,low,high,low,medium,medium,low,low,low,medium,medium,high,medium,medium,low,low,UP,Total,Central Zone
1418,Lalitpur,433.42,450.23,70.8,medium,low,medium,high,low,low,medium,high,low,high,high,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,medium,low,low,UP,Rural,Central Zone
1419,Lalitpur,542.79,573.07,87.19,medium,low,medium,high,low,low,medium,high,low,high,high,low,low,high,low,medium,medium,medium,low,low,medium,medium,high,medium,medium,low,low,UP,Total,Central Zone
1421,Hamirpur,377.58,376.71,50.67,medium,low,low,high,medium,low,medium,high,low,low,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,UP,Rural,Central Zone
1422,Hamirpur,472.12,484.61,69.52,medium,low,medium,high,medium,low,medium,high,low,low,medium,low,low,high,low,medium,medium,low,low,low,medium,medium,medium,medium,low,low,low,UP,Total,Central Zone
1424,Mahoba,258.45,283.99,30.43,medium,medium,medium,high,low,low,medium,medium,low,medium,medium,low,low,high,low,high,medium,medium,low,low,high,high,high,high,medium,low,low,UP,Rural,Central Zone
